id_uav,n_segmentos,num_episodes,learning_rate,discount_rate,fail
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
0,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
1,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
2,25,200,0.9,0.3,False
3,25,200,0.9,0.3,False
3,25,200,0.9,0.3,False
3,25,200,0.9,0.3,False
3,25,200,0.9,0.3,False
3,25,200,0.9,0.3,False
3,25,200,0.9,0.3,False
3,25,200,0.9,0.3,False
3,25,200,0.9,0.3,False
3,25,200,0.9,0.3,False
3,25,200,0.9,0.3,False
3,25,200,0.9,0.3,False
3,25,200,0.9,0.3,False
3,25,200,0.9,0.3,False
3,25,200,0.9,0.3,False
3,25,200,0.9,0.3,False
3,25,200,0.9,0.3,False
3,25,200,0.9,0.3,False
3,25,200,0.9,0.3,False
3,25,200,0.9,0.3,False
3,25,200,0.9,0.3,False
3,25,200,0.9,0.3,False
3,25,200,0.9,0.3,False
3,25,200,0.9,0.3,False
3,25,200,0.9,0.3,False
3,25,200,0.9,0.3,False
