id_uav,n_segmentos,num_episodes,learning_rate,discount_rate,fail
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
0,5,2500,0.8,0.1,False
